enterprise_id,industry,city,district,registered_capital,employees,premises_number,date_out_abnormal,date_in_abnormal,cacellation_reason,is_real_premise,frezon_holdings,total_assets,total_liabilities,total_tax,total_debt,sub_enterprises_number,complaints_number_monthly,conciliation_number,complaints_number,judical_auction_amount,is_executee,industry_index,fraud_score,is_financial_black_list
0671,建筑业,衡水市,景县,56000000,9047,17,,,4,1,0.0,48274043,2492414,8092846,91487,1,8,12,40,0,1,1448,67,1
0672,邮政业,保定市,博野县,2000000,5151,1,2019-03-29 00:00:00,2016-12-06 00:00:00,3,1,0.0,2021729,130838,34302,4336,10,1,4,11,0,0,1178,35,1
0673,住宿业,沧州市,孟村回族自治县,65000000,7949,16,2014-12-06 00:00:00,2014-10-26 00:00:00,3,1,25350000.0,63325124,0,11054255,0,9,0,0,0,9601984,0,1259,84,0
0674,邮政业,秦皇岛市,海港区,64000000,3396,1,,,4,1,0.0,70724902,0,4701080,0,2,0,0,0,0,0,1368,22,0
0675,仓储业,秦皇岛市,昌黎县,83000000,1707,1,,,4,1,0.0,98618116,9259040,3455346,470246,9,0,0,0,0,1,1356,32,1
0676,物业管理,邢台市,广宗县,6000000,1471,15,2014-07-06 00:00:00,2014-05-11 00:00:00,1,1,0.0,6990876,0,1475772,0,10,1,8,12,0,1,1491,20,1
0677,建筑业,邢台市,平乡县,65000000,6764,1,2015-09-03 00:00:00,2015-08-26 00:00:00,3,1,0.0,61122835,0,1820581,0,1,7,7,49,11333346,1,1101,24,1
0678,其他未列明行业*,唐山市,玉田县,63000000,6844,1,,,4,0,0.0,70308864,5596581,7352394,348223,0,1,2,5,7717984,0,1386,34,0
0679,租赁和商务服务业,承德市,鹰手营子矿区,88000000,7108,1,,,4,0,0.0,70697273,0,7034987,0,1,0,0,0,0,0,1073,68,1
0680,建筑业,邢台市,威县,38000000,1612,1,,,0,0,0.0,38841436,5900892,5595655,285818,1,1,2,3,0,0,1295,4,0
0681,农、林、牧、渔业,张家口市,崇礼区,53000000,3659,1,2017-09-19 00:00:00,2015-12-13 00:00:00,2,1,0.0,52342461,440122,9223823,13335,5,1,0,3,0,1,1179,55,0
0682,软件和信息技术服务业,唐山市,曹妃甸区,72000000,2467,1,,,2,1,6480000.0,68906792,0,16506138,0,9,5,3,15,0,0,1459,51,1
0683,交通运输业*,张家口市,尚义县,78000000,4164,1,,,4,0,0.0,88593707,36692507,15184008,2473906,10,2,0,2,0,1,1443,30,1
0684,农、林、牧、渔业,邯郸市,永年区,15000000,3260,1,,,4,1,0.0,16768072,0,2360202,0,1,0,0,0,0,1,1113,93,0
0685,零售业,衡水市,阜城县,10000000,7490,1,,,1,0,0.0,8597138,3178623,1887444,257917,8,0,0,0,0,1,1106,88,0
0686,信息传输业*,邯郸市,丛台区,91000000,3279,1,,,3,0,35490000.0,92197260,0,811188,0,7,2,0,2,0,0,1091,10,1
0687,软件和信息技术服务业,衡水市,武强县,27000000,310,1,,,1,0,0.0,30179385,3081081,5911892,43499,1,4,7,32,10772961,0,1357,77,0
0688,住宿业,保定市,高阳县,91000000,3941,1,,,0,1,0.0,96632155,0,21018439,0,0,5,43,45,0,1,1423,43,0
0689,餐饮业,衡水市,安平县,79000000,3549,1,2019-03-17 00:00:00,2016-11-20 00:00:00,2,1,0.0,71157148,2984340,16434456,249462,6,0,0,0,0,1,1160,54,0
0690,软件和信息技术服务业,邢台市,新河县,41000000,7661,13,2018-10-09 00:00:00,2018-06-29 00:00:00,4,1,0.0,45106472,15864261,1189007,503482,0,3,9,21,0,1,1059,84,1
0691,零售业,沧州市,盐山县,31000000,9274,1,,2018-04-06 00:00:00,2,1,0.0,28738997,0,6720956,0,7,1,8,9,0,1,1079,9,1
0692,农、林、牧、渔业,邯郸市,武安市,53000000,9699,1,,,0,1,0.0,61948934,0,3388636,0,8,1,6,8,19585306,1,1046,41,0
0693,住宿业,衡水市,枣强县,77000000,6318,9,2016-10-15 00:00:00,2014-07-22 00:00:00,3,0,0.0,80131922,20859282,4457905,1360760,0,0,0,0,0,1,1476,92,0
0694,房地产开发经营,张家口市,阳原县,53000000,5408,1,,,0,0,0.0,51868305,0,12526636,0,1,1,5,6,0,0,1208,25,1
0695,建筑业,秦皇岛市,昌黎县,49000000,5711,1,,,4,1,0.0,54725354,0,12609271,0,3,0,0,0,0,1,1117,32,1
0696,住宿业,衡水市,饶阳县,61000000,7686,1,,,3,0,25010000.0,65216726,0,1363889,0,3,0,0,0,0,0,1026,27,1
0697,仓储业,石家庄市,鹿泉区,61000000,875,1,,,0,1,0.0,60747420,0,12923338,0,0,9,78,90,0,0,1372,56,0
0698,信息传输业*,邢台市,南宫市,83000000,9643,1,,,4,1,0.0,95848179,0,3707442,0,0,0,0,0,0,0,1348,22,1
0699,农、林、牧、渔业,石家庄市,深泽县,74000000,2793,16,,,0,0,0.0,81840796,9483159,7539982,776407,0,0,0,0,0,0,1491,97,1
0700,物业管理,邯郸市,肥乡区,7000000,900,1,,,0,0,0.0,7146387,0,454506,0,3,2,10,18,0,1,1219,96,1
0701,零售业,唐山市,曹妃甸区,68000000,7119,1,2015-06-26 00:00:00,2014-04-12 00:00:00,2,0,0.0,71796518,0,13804461,0,0,0,0,0,0,0,1110,3,0
0702,房地产开发经营,邢台市,任县,36000000,4984,19,,,3,1,5400000.0,34686784,0,3702581,0,0,0,0,0,0,0,1484,49,1
0703,邮政业,张家口市,沽源县,65000000,9646,7,,,3,1,0.0,71433103,11393760,9293017,1006145,2,1,4,9,0,1,1444,38,0
0704,房地产开发经营,衡水市,桃城区,200000,1320,8,,,2,1,0.0,216247,0,50611,0,1,0,0,0,0,1,1110,12,1
0705,软件和信息技术服务业,邯郸市,武安市,50000000,8350,1,,,3,0,23000000.0,50016574,3028235,6836571,264363,0,0,0,0,0,1,1062,82,0
0706,批发业,唐山市,滦州市,23000000,6307,1,,,0,0,0.0,19922895,0,3386337,0,0,0,0,0,0,1,1372,49,1
0707,软件和信息技术服务业,廊坊市,永清县,63000000,1882,1,2017-04-04 00:00:00,2017-01-13 00:00:00,2,0,0.0,69024545,0,16652584,0,1,0,0,0,0,1,1331,22,1
0708,租赁和商务服务业,秦皇岛市,山海关区,70000000,3032,13,,,4,1,0.0,57131058,0,5665927,0,1,4,3,12,26547399,0,1289,30,1
0709,农、林、牧、渔业,唐山市,迁安市,81000000,7484,1,,,1,0,0.0,96710091,0,23773444,0,10,4,10,20,29291654,0,1096,92,0
0710,工业*,秦皇岛市,山海关区,75000000,2015,1,,,0,0,0.0,73775771,0,13705853,0,2,0,0,0,0,0,1026,74,1
0711,房地产开发经营,承德市,兴隆县,6000000,8124,1,2016-02-10 00:00:00,2015-08-20 00:00:00,1,0,2520000.0,4811075,784625,454971,39354,1,5,0,5,0,1,1321,59,0
0712,餐饮业,张家口市,赤城县,60000000,9344,1,,,1,0,0.0,60484131,0,3285413,0,0,0,0,0,27652436,0,1116,29,1
0713,信息传输业*,衡水市,饶阳县,19000000,7388,1,,,0,1,0.0,15818757,0,2202914,0,6,0,0,0,0,1,1445,4,1
0714,工业*,承德市,隆化县,66000000,1309,1,,,3,0,18480000.0,71369034,19376684,60611,284536,1,0,0,0,12542376,0,1475,37,0
0715,建筑业,唐山市,路北区,40000000,1921,1,,,2,0,7600000.0,40413669,0,4005033,0,0,8,1,24,0,0,1306,34,0
0716,其他未列明行业*,廊坊市,固安县,62000000,8709,1,,,3,1,13020000.0,70935807,0,2220367,0,3,9,8,27,0,1,1076,79,0
0717,工业*,秦皇岛市,卢龙县,50000000,9351,19,,,1,1,0.0,57239669,4189335,11154817,266642,0,0,0,0,0,0,1260,78,0
0718,软件和信息技术服务业,秦皇岛市,青龙满族自治县,57000000,7639,1,,,3,0,0.0,53619420,0,10370251,0,8,0,0,0,23236340,1,1414,92,0
0719,软件和信息技术服务业,秦皇岛市,山海关区,16000000,3833,5,,,2,0,0.0,17509591,0,92592,0,0,0,0,0,0,1,1199,59,1
0720,交通运输业*,张家口市,桥西区,52000000,1,12,2018-07-06 00:00:00,2017-02-08 00:00:00,2,0,0.0,51765725,0,8671528,0,0,0,0,0,0,0,1174,2,0
0721,仓储业,保定市,雄县,63000000,8537,12,,,3,0,0.0,67505728,0,13494166,0,1,2,6,14,30644946,0,1430,66,1
0722,农、林、牧、渔业,石家庄市,无极县,87000000,3920,19,,,3,1,0.0,71932157,1664644,16235901,135613,0,0,0,0,0,1,1010,75,1
0723,餐饮业,廊坊市,文安县,71000000,4428,2,2018-09-01 00:00:00,2016-03-27 00:00:00,2,1,33370000.0,77494049,26171723,14025611,1428551,2,4,7,28,0,1,1360,90,0
0724,物业管理,沧州市,任丘市,47000000,2411,1,,,3,1,0.0,41793788,0,9886135,0,1,1,1,12,0,0,1012,30,1
0725,软件和信息技术服务业,保定市,曲阳县,72000000,5332,1,,,4,0,0.0,85225862,30743581,17741756,2282121,5,4,25,32,10184098,1,1118,95,1
0726,餐饮业,衡水市,冀州区,12000000,7667,1,,,3,1,0.0,11368571,4497492,1643495,6572,8,3,7,30,0,0,1250,41,0
0727,住宿业,邢台市,广宗县,60000000,4118,7,2019-05-22 00:00:00,2017-04-21 00:00:00,3,0,0.0,62438669,11350400,845479,308052,0,4,19,20,0,1,1431,37,1
0728,物业管理,衡水市,深州市,99000000,940,1,,,4,0,0.0,115457548,0,15007473,0,5,2,1,8,13180363,1,1412,27,1
0729,其他未列明行业*,沧州市,青县,25000000,3952,1,,2019-07-21 00:00:00,3,0,0.0,20560668,0,1213659,0,8,0,0,0,0,1,1010,41,1
0730,交通运输业*,石家庄市,裕华区,83000000,2115,1,,,0,0,0.0,83838778,14244776,9039678,1372558,0,7,1,77,0,0,1397,8,0
0731,仓储业,石家庄市,晋州市,54000000,356,13,2019-04-10 00:00:00,2016-05-12 00:00:00,0,1,0.0,46842251,4656611,8795150,64606,7,8,69,80,22027644,0,1232,73,0
0732,信息传输业*,沧州市,沧县,58000000,5685,4,,,3,0,0.0,55739164,0,2719286,0,0,0,0,0,0,1,1053,1,1
0733,房地产开发经营,沧州市,黄骅市,28000000,4208,18,,,1,0,0.0,27984017,1926312,2627373,178286,1,6,27,42,0,1,1156,27,0
0734,软件和信息技术服务业,唐山市,丰南区,32000000,1753,1,,,1,1,0.0,36702862,3428904,5537238,207057,0,1,0,4,0,1,1321,57,1
0735,软件和信息技术服务业,承德市,平泉市,44000000,4551,1,,,0,0,0.0,49555259,0,1023498,0,9,0,0,0,19549964,1,1261,87,0
0736,住宿业,保定市,徐水区,65000000,4058,1,,,4,1,24050000.0,63898021,0,10673928,0,5,1,6,8,0,1,1411,43,1
0737,农、林、牧、渔业,承德市,丰宁满族自治县,18000000,1841,1,,,0,0,0.0,16068019,0,2936238,0,1,3,8,36,0,0,1439,68,1
0738,仓储业,衡水市,安平县,46000000,2069,1,2019-07-05 00:00:00,2017-06-03 00:00:00,1,0,0.0,55007329,0,1711356,0,5,0,0,0,0,0,1095,57,1
0739,软件和信息技术服务业,衡水市,武强县,36000000,575,1,,,3,0,0.0,39849216,0,8965705,0,9,0,0,0,0,1,1218,41,0
0740,零售业,沧州市,青县,77000000,5759,4,2019-08-16 00:00:00,2014-09-23 00:00:00,2,1,0.0,67286591,0,2948232,0,1,0,0,0,0,0,1200,17,1
0741,物业管理,唐山市,曹妃甸区,82000000,1029,1,,,4,1,0.0,90472551,27831784,13791468,2274310,1,0,0,0,0,0,1364,40,0
0742,交通运输业*,承德市,兴隆县,62000000,19,1,2017-06-13 00:00:00,2014-05-25 00:00:00,2,1,0.0,67990416,27774629,11489860,1848832,10,0,0,0,0,1,1008,61,1
0743,交通运输业*,秦皇岛市,抚宁区,51000000,9238,1,2018-11-02 00:00:00,2017-12-14 00:00:00,3,0,0.0,61111727,0,10524033,0,8,0,0,0,0,1,1103,69,1
0744,批发业,承德市,鹰手营子矿区,49000000,4152,1,,,4,1,0.0,41393132,0,8274779,0,5,2,2,10,0,0,1332,5,1
0745,其他未列明行业*,石家庄市,辛集市,43000000,9611,1,2017-04-19 00:00:00,2016-03-28 00:00:00,1,0,0.0,46683771,0,10648266,0,0,0,0,0,0,1,1165,87,1
0746,房地产开发经营,张家口市,涿鹿县,25000000,1622,1,2016-01-30 00:00:00,2014-11-26 00:00:00,1,0,0.0,28516321,13408609,5361649,65484,1,0,0,0,7929015,0,1130,35,0
0747,农、林、牧、渔业,承德市,宽城满族自治县,9000000,2021,1,2019-06-16 00:00:00,2015-07-23 00:00:00,2,1,0.0,10653893,4973436,253601,139949,1,1,3,5,0,1,1265,21,1
0748,软件和信息技术服务业,石家庄市,无极县,18000000,9617,1,,,0,0,0.0,16919084,0,4190628,0,1,0,0,0,0,0,1487,27,0
0749,房地产开发经营,衡水市,饶阳县,43000000,5335,15,,,4,1,0.0,46989651,1176364,11345800,91546,2,2,2,4,0,1,1341,6,1
0750,住宿业,承德市,承德县,13000000,1455,1,,,3,0,0.0,12686974,364116,2028373,28495,7,1,6,11,0,0,1171,7,0
0751,交通运输业*,廊坊市,广阳区,96000000,3010,13,2018-11-09 00:00:00,2015-03-01 00:00:00,3,0,0.0,110233073,0,20555077,0,8,0,0,0,0,1,1288,82,0
0752,工业*,邢台市,桥东区,16000000,5120,1,2019-07-22 00:00:00,2016-02-04 00:00:00,2,1,0.0,15500329,1109181,1079223,81728,1,0,0,0,2414311,1,1083,12,1
0753,房地产开发经营,邯郸市,邯山区,44000000,9407,1,,,2,1,0.0,44011318,547262,9864077,6616,1,0,0,0,18600922,1,1213,30,0
0754,批发业,唐山市,路南区,88000000,1683,1,,,2,0,0.0,104535430,0,8104329,0,0,3,11,27,0,0,1013,66,0
0755,住宿业,沧州市,肃宁县,37000000,483,1,,,2,1,0.0,36920069,9405842,7882000,333162,9,0,0,0,0,1,1129,85,0
0756,住宿业,秦皇岛市,卢龙县,26000000,9800,1,2019-06-01 00:00:00,2017-10-03 00:00:00,0,0,0.0,29189279,0,3310956,0,8,0,0,0,9867414,1,1274,0,1
0757,租赁和商务服务业,邯郸市,峰峰矿区,90000000,2119,1,,,0,1,0.0,89733694,0,17068451,0,0,1,1,10,36061120,1,1101,14,1
0758,软件和信息技术服务业,保定市,高阳县,71000000,7992,14,,,4,1,32660000.0,57360728,0,13085466,0,1,5,8,10,0,0,1306,19,1
0759,餐饮业,保定市,徐水区,48000000,1181,1,,,4,1,0.0,41851713,0,584269,0,1,4,7,28,0,0,1260,47,0
0760,建筑业,邯郸市,峰峰矿区,26000000,4555,1,,,1,1,0.0,21673440,6766875,4734750,290508,3,0,0,0,2601389,1,1313,29,1
0761,其他未列明行业*,保定市,定兴县,52000000,1129,1,,,3,1,0.0,43462930,16849663,290738,1103179,1,2,8,24,0,0,1294,65,0
0762,租赁和商务服务业,唐山市,开平区,21000000,7191,10,,,1,0,0.0,20815863,0,2061021,0,1,0,0,0,0,0,1400,13,0
0763,邮政业,张家口市,宣化区,97000000,8698,1,,,2,1,0.0,101877563,0,20920520,0,7,2,10,14,0,0,1317,52,1
0764,其他未列明行业*,衡水市,景县,82000000,9979,3,2016-12-13 00:00:00,2016-02-28 00:00:00,1,0,53300000.0,71354541,0,10665800,0,5,1,1,4,0,0,1062,22,0
0765,软件和信息技术服务业,唐山市,丰南区,46000000,859,1,,,0,0,0.0,48375022,15046981,4454217,1196536,0,1,6,10,0,1,1189,9,1
0766,物业管理,石家庄市,辛集市,14000000,3710,16,2018-06-27 00:00:00,2017-12-18 00:00:00,1,0,0.0,13715903,3948994,462832,192257,2,7,5,21,0,0,1009,70,0
0767,交通运输业*,承德市,双桥区,54000000,1148,1,2016-12-02 00:00:00,2016-07-24 00:00:00,0,1,0.0,45007443,13089741,3094776,448202,0,0,0,0,0,1,1372,79,0
0768,物业管理,邯郸市,成安县,80000000,5424,1,,,3,1,0.0,92490877,0,12272306,0,0,9,13,45,0,0,1037,46,0
0769,租赁和商务服务业,承德市,隆化县,60000000,7865,1,2019-01-26 00:00:00,2015-07-27 00:00:00,2,0,0.0,50301790,0,2569154,0,1,1,7,8,0,1,1419,98,0
0770,软件和信息技术服务业,承德市,承德县,69000000,3976,1,,,3,0,0.0,64678702,8106805,8982733,702653,7,2,11,14,0,1,1237,93,0
0771,农、林、牧、渔业,保定市,定州市,81000000,5913,1,,,0,0,55080000.0,96487991,2414739,16613804,142215,1,2,6,10,0,0,1311,69,1
0772,邮政业,唐山市,迁西县,29000000,9921,1,2016-05-09 00:00:00,2014-10-07 00:00:00,3,1,0.0,34144764,0,7263787,0,0,1,2,3,0,1,1200,26,0
0773,住宿业,邯郸市,大名县,66000000,6735,1,,,2,0,0.0,64379245,0,8246890,0,8,1,2,10,0,0,1308,17,0
0774,仓储业,廊坊市,三河市,41000000,9105,1,,,3,0,0.0,48949423,0,3048878,0,1,4,2,4,17291396,1,1155,67,0
0775,零售业,衡水市,故城县,800000,1198,1,,,4,0,0.0,853886,82545,205435,4725,1,1,7,12,0,0,1448,63,0
0776,餐饮业,保定市,安国市,98000000,4258,1,,,1,0,21560000.0,113340799,6689769,22137033,206298,2,3,10,24,0,1,1020,100,0
0777,仓储业,石家庄市,藁城区,87000000,2951,1,,,4,1,0.0,86824727,34847573,14384340,773064,9,0,0,0,0,1,1005,35,1
0778,零售业,张家口市,下花园区,50000000,6122,1,,,3,1,0.0,57650881,0,269132,0,1,3,5,12,0,1,1419,94,1
0779,物业管理,唐山市,路北区,47000000,6050,1,,2017-09-30 00:00:00,4,1,0.0,51084757,19799809,1388338,1245973,1,5,19,25,0,0,1142,3,1
0780,其他未列明行业*,石家庄市,深泽县,59000000,7836,1,,,3,1,0.0,54919366,0,9820391,0,0,0,0,0,0,1,1444,31,0
0781,软件和信息技术服务业,保定市,阜平县,14000000,2694,1,2018-09-17 00:00:00,2016-02-07 00:00:00,0,1,0.0,16566755,4939399,3738846,130740,9,5,14,15,0,1,1118,74,1
0782,物业管理,唐山市,迁西县,70000000,359,1,,,0,1,41300000.0,65889758,32047157,1714626,3063964,6,0,0,0,0,1,1161,48,0
0783,餐饮业,邯郸市,磁县,99000000,2097,16,,,4,0,49500000.0,112684658,0,12173652,0,1,0,0,0,0,0,1284,18,0
0784,软件和信息技术服务业,石家庄市,赞皇县,57000000,1497,1,2016-02-22 00:00:00,2015-12-23 00:00:00,2,0,0.0,47691157,2207905,11371893,168519,0,2,15,20,0,0,1321,89,0
0785,工业*,廊坊市,广阳区,35000000,578,1,2018-05-06 00:00:00,2018-03-05 00:00:00,1,1,0.0,35670006,0,5177034,0,2,0,0,0,0,1,1319,96,1
0786,零售业,承德市,宽城满族自治县,50000000,4157,5,,,0,1,0.0,53205394,0,1176789,0,1,5,5,10,0,0,1372,52,0
0787,工业*,张家口市,下花园区,85000000,6573,11,,,1,0,61200000.0,78277221,3697853,19290829,359181,0,3,3,33,0,1,1199,95,1
0788,农、林、牧、渔业,承德市,承德县,17000000,3672,1,,,2,1,0.0,14737105,5254815,2931044,473455,7,9,102,108,0,0,1158,49,1
0789,工业*,保定市,莲池区,90000000,9529,8,,,0,1,0.0,94619635,21484924,23191499,1778258,4,4,40,48,23286080,1,1143,81,0
0790,租赁和商务服务业,保定市,安国市,94000000,415,1,,,4,0,0.0,109197392,0,21378622,0,6,1,0,1,26651499,1,1381,7,1
0791,信息传输业*,沧州市,河间市,87000000,988,1,,,2,1,0.0,92521455,45063219,11701703,3170568,7,4,0,28,0,1,1340,15,0
0792,零售业,邯郸市,邯山区,43000000,2102,1,,,1,1,0.0,50586077,0,7748883,0,7,0,0,0,0,0,1230,9,1
0793,零售业,邯郸市,馆陶县,24000000,8620,1,2018-11-29 00:00:00,2014-09-04 00:00:00,4,1,0.0,25290689,0,5651850,0,2,0,0,0,0,1,1374,44,0
0794,仓储业,衡水市,武强县,73000000,6756,1,,,4,0,0.0,80046333,0,206288,0,9,7,47,70,19031903,1,1080,89,0
0795,建筑业,邢台市,威县,92000000,189,1,,,0,1,0.0,76388856,0,956363,0,2,0,0,0,0,0,1444,2,1
0796,农、林、牧、渔业,保定市,安新县,30000000,4760,11,2018-12-13 00:00:00,2014-07-17 00:00:00,4,0,0.0,27259909,4573515,380527,9945,0,0,0,0,0,0,1180,22,1
0797,物业管理,唐山市,迁西县,44000000,9958,1,2017-07-04 00:00:00,2014-04-28 00:00:00,3,0,0.0,40751892,17795271,27019,325175,8,5,14,20,13376714,1,1284,85,0
0798,物业管理,沧州市,泊头市,81000000,8104,1,,,2,1,0.0,75541511,0,17547641,0,7,1,1,8,0,1,1013,41,0
0799,软件和信息技术服务业,邯郸市,邱县,9000000,4749,7,,,2,1,0.0,7664962,808115,1015755,14089,9,4,1,4,0,1,1330,98,0
0800,餐饮业,邢台市,柏乡县,30000000,1353,1,,,3,0,0.0,28742732,0,5053091,0,0,0,0,0,7005483,1,1264,76,1
0801,交通运输业*,石家庄市,鹿泉区,7000000,2353,1,2019-09-02 00:00:00,2016-01-08 00:00:00,3,0,0.0,5713296,0,1127460,0,8,4,11,28,0,0,1183,40,0
0802,批发业,张家口市,赤城县,84000000,6958,1,,,4,1,0.0,73181921,35019044,10556244,2957623,0,0,0,0,34385713,0,1449,7,0
0803,软件和信息技术服务业,廊坊市,安次区,55000000,5147,3,,,1,0,0.0,57461927,10978099,5318933,245727,0,0,0,0,11066310,0,1256,23,1
0804,工业*,秦皇岛市,卢龙县,32000000,4523,1,,,0,1,0.0,35334332,0,5778842,0,1,3,27,36,0,0,1419,0,0
0805,住宿业,承德市,宽城满族自治县,99000000,337,1,,,1,0,0.0,87132022,32667047,1088663,2395385,1,2,1,18,0,0,1346,55,0
0806,农、林、牧、渔业,衡水市,桃城区,20000000,7672,19,,,1,0,0.0,20105781,0,751681,0,5,0,0,0,2975289,1,1417,87,0
0807,租赁和商务服务业,保定市,竞秀区,96000000,7481,6,,,2,0,61440000.0,94242728,20962783,16348880,567115,0,0,0,0,0,1,1454,72,0
0808,仓储业,石家庄市,元氏县,32000000,9914,1,,,0,0,0.0,31815533,2742197,2981879,161091,1,3,2,30,0,1,1447,68,1
0809,物业管理,承德市,平泉市,2000000,1087,1,2017-07-27 00:00:00,2016-06-05 00:00:00,1,0,0.0,1630966,0,16515,0,0,4,36,48,0,1,1027,100,0
0810,仓储业,石家庄市,栾城区,48000000,8011,15,,,0,1,0.0,38898189,10267433,6881090,527823,5,0,0,0,0,1,1072,58,1
0811,软件和信息技术服务业,承德市,鹰手营子矿区,46000000,3844,1,,,3,1,0.0,47911328,0,7278478,0,0,0,0,0,0,0,1293,93,1
0812,仓储业,张家口市,涿鹿县,9000000,4576,1,,,1,0,0.0,9961811,2619849,1785967,247610,0,0,0,0,0,0,1162,39,1
0813,批发业,邢台市,南宫市,74000000,7389,1,,,3,0,0.0,79594627,2745579,5626143,204202,5,2,10,20,0,0,1177,50,0
0814,批发业,邢台市,临城县,64000000,9605,8,2018-01-02 00:00:00,2017-10-31 00:00:00,4,1,0.0,75756761,21901361,14758648,1740243,1,3,17,18,0,1,1362,99,1
0815,批发业,石家庄市,赞皇县,24000000,3256,1,,,2,0,0.0,27116972,6749108,667336,180499,0,7,21,70,0,1,1229,82,1
0816,建筑业,秦皇岛市,卢龙县,8000000,4735,1,,,1,1,0.0,6617693,0,883634,0,1,1,2,8,0,0,1395,23,1
0817,工业*,石家庄市,新乐市,88000000,4349,1,,,1,0,0.0,95456126,45010068,8145830,2257286,0,0,0,0,0,1,1498,86,1
0818,交通运输业*,衡水市,武邑县,89000000,494,1,,2018-05-22 00:00:00,2,1,0.0,103088267,4428153,13544197,332150,0,4,9,12,0,0,1151,76,1
0819,仓储业,张家口市,万全区,15000000,353,1,,,4,0,7950000.0,16725964,661200,4120113,33118,1,0,0,0,2670222,1,1148,80,0
0820,其他未列明行业*,石家庄市,长安区,17000000,3337,6,,,2,0,0.0,18907969,6462644,3171175,449913,0,4,5,32,0,0,1307,99,1
0821,农、林、牧、渔业,秦皇岛市,北戴河区,61000000,7879,1,,,1,1,0.0,52795345,15438077,7885386,1486016,1,0,0,0,0,0,1485,56,0
0822,交通运输业*,秦皇岛市,青龙满族自治县,5000000,5357,16,,,1,1,0.0,4724346,0,1112025,0,1,0,0,0,0,0,1442,96,0
0823,信息传输业*,唐山市,玉田县,38000000,64,1,,,1,1,0.0,45008146,6007984,4642992,144557,1,5,3,15,0,0,1049,93,1
0824,餐饮业,邢台市,临西县,79000000,3138,1,2017-10-08 00:00:00,2016-06-15 00:00:00,4,0,0.0,84388337,38083784,20788602,1790354,0,7,15,70,0,1,1252,65,0
0825,住宿业,沧州市,运河区,49000000,4044,1,,,1,0,0.0,45594339,18667843,3034576,192744,1,5,13,15,0,0,1379,61,1
0826,零售业,邯郸市,磁县,6000000,5908,1,,,0,1,0.0,6283165,0,997683,0,1,5,9,20,0,1,1358,47,1
0827,建筑业,邯郸市,广平县,42000000,9884,1,2019-04-24 00:00:00,2019-02-26 00:00:00,1,0,0.0,35586218,10703362,2825293,268504,10,1,3,5,0,0,1021,12,0
0828,建筑业,张家口市,崇礼区,33000000,3697,1,,,1,0,0.0,29185730,12230119,2676478,1077747,5,4,13,20,0,1,1406,66,1
0829,批发业,沧州市,青县,33000000,6618,1,2019-02-19 00:00:00,2018-09-03 00:00:00,0,1,0.0,36150727,0,1322821,0,5,1,0,12,0,1,1308,89,0
0830,邮政业,邢台市,巨鹿县,48000000,43,1,,,2,1,0.0,42623072,17480494,6547549,596969,2,0,0,0,0,1,1087,91,0
0831,餐饮业,唐山市,乐亭县,96000000,5047,1,,,1,0,0.0,91309029,0,17441704,0,1,3,9,18,0,1,1315,46,0
0832,餐饮业,廊坊市,广阳区,97000000,9680,6,,,3,0,0.0,113299788,0,22967955,0,2,2,4,16,0,0,1022,92,1
0833,软件和信息技术服务业,张家口市,万全区,6000000,4576,8,,,3,0,0.0,7144461,2397535,1601641,170718,0,0,0,0,0,1,1453,7,0
0834,餐饮业,唐山市,丰南区,33000000,796,1,,,1,1,0.0,38457883,9178307,258033,80886,2,9,32,63,0,1,1280,16,1
0835,批发业,衡水市,景县,72000000,2010,1,,,0,0,0.0,72193944,0,7854234,0,7,4,29,44,0,0,1414,80,1
0836,农、林、牧、渔业,邯郸市,广平县,31000000,1286,1,,,2,1,0.0,36740196,15182806,4645697,836992,1,1,3,4,0,0,1044,76,0
0837,物业管理,秦皇岛市,卢龙县,7000000,5443,1,2017-09-19 00:00:00,2015-01-10 00:00:00,2,1,0.0,7012608,1581304,244325,109803,0,0,0,0,0,1,1092,4,0
0838,建筑业,承德市,平泉市,35000000,6515,1,2019-07-17 00:00:00,2018-03-23 00:00:00,1,0,0.0,34634233,4335481,1384814,219683,0,0,0,0,0,1,1127,21,0
0839,餐饮业,石家庄市,长安区,66000000,4682,1,2018-11-04 00:00:00,2016-12-01 00:00:00,3,1,0.0,69438300,12369635,5286911,207188,0,5,4,10,34709261,1,1238,6,1
0840,建筑业,承德市,围场满族蒙古族自治县,71000000,9939,1,,,3,0,0.0,73869709,0,14842718,0,4,0,0,0,0,0,1438,76,0
